,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
65,,上饶市福泉汽车有限公司,"117.91632185657552,28.463064446475716",,江西省上饶市经济开发区三清山西大道64号No. 64 West Sanqingshan Av  development Zone  Shangrao,销售：0793-6193235;服务：0793-6193110,334100,江西省,360000,上饶市,361100,广信区,361104,,0793-6193235,,,,,,,销售：0793-6193235;服务：0793-6193110,上饶市,30630,,0793-6193235,0793-6193235,,,,,,0793-6193110,2020-11-09 15:01:59,2020-11-09 15:01:59,A20597,
66,,海门福邦汽车销售服务有限公司,"121.14915780512624,31.89800461849931",,江苏省海门市人民西路1428号No. 1428  People West Rd. Haimen  Jiangsu,销售：;服务：0513-68187879,226113,江苏省,320000,南通市,320600,海门区,320684,,,,,,,,,销售：;服务：0513-68187879,南通市,20930,,0513-68187879,0513-68187879,,,,,,0513-68187879,2020-11-09 15:01:59,2020-11-09 15:01:59,A16655,
67,,马鞍山福联汽车销售服务有限公司,"118.51674589302921,31.649846550047027",,安徽省马鞍山市湖西南路152-1号No.152-1  Southwest Lake Rd. Maanshan  Anhui Province,销售：0555-2109596;服务：0555-2109596,243000,安徽省,340000,马鞍山市,340500,雨山区,340504,,0555-2109596,,,,,,,销售：0555-2109596;服务：0555-2109596,马鞍山市,21610,,0555-2109596,0555-2109596,,,,,,0555-2109596,2020-11-09 15:01:59,2020-11-09 15:01:59,A17156,
68,,周口铭阳汽车销售服务有限公司,"114.6522036393193,33.60072144462995",,周口市迎宾大道与太昊路交汇处南200米路西200m to the south of the roadcross between Yingbing Ave.& Taihao Rd. Zhoukou,销售：;服务：0394-8308788,466002,河南省,410000,周口市,411600,川汇区,411602,,,,,,,,,销售：;服务：0394-8308788,周口市,21510,,0394-8308788,0394-8308788,,,,,,0394-8308788,2020-11-09 15:01:59,2020-11-09 15:01:59,A17835,
69,,南阳裕华福源汽车销售服务有限公司,"112.51882309277777,33.03138457548228",,南阳市北京大道北段与张衡路交叉口Roadcross of Beijing Ave North Section& Zhangheng Rd. Nanyang,销售：;服务：0377-61536666,473000,河南省,410000,南阳市,411300,卧龙区,411303,,,,,,,,,销售：;服务：0377-61536666,南阳市,20580,,0377-61536666,0377-61536666,,,,,,0377-61536666,2020-11-09 15:01:59,2020-11-09 15:01:59,A16495,
70,,重庆福川汽车销售有限公司,"105.91673859920847,29.37021290295389",,重庆永川区昌州大道中段629号,销售：023-49206222;服务：023-49206338,402160,重庆市,500000,重庆市,500100,永川区,500118,,023-49206222,,,,,,,销售：023-49206222;服务：023-49206338,重庆市,50160,,023-49206222,023-49206222,,,,,,023-49206338,2020-11-09 15:01:59,2020-11-09 15:01:59,A20015,
71,,贵州华通华特汽车贸易服务有限公司,"121.19459257453646,31.172124002225114",,贵阳市金阳南路118号华通汽车城Huatong Auto Center  No.118  South Jinyang Road  Guiyang,销售：;服务：0581-4721869,550022,上海市,310000,上海市,310100,青浦区,310118,,,,,,,,,销售：;服务：0581-4721869,上海市,50730,,0581-4721869,0581-4721869,,,,,,0581-4721869,2020-11-09 15:01:59,2020-11-09 15:01:59,A20175,
72,,庆阳志达汽车销售服务有限公司,"107.63900920535171,35.77832783557711",,甘肃省庆阳市西峰区庆化大道北段陇东汽车城福特店Ford store  longdong Auto city  North of Qinghua AV  Xifeng district  Qingyang  Gansu,销售：0934-8899995;服务：0934-8614000,745000,甘肃省,620000,庆阳市,621000,西峰区,621002,,0934-8899995,,,,,,,销售：0934-8899995;服务：0934-8614000,庆阳市,50570,,0934-8899995,0934-8899995,,,,,,0934-8614000,2020-11-09 15:01:59,2020-11-09 15:01:59,A23595,
73,,武汉江城威汉汽车服务有限责任公司,"114.34098323015141,30.477441914922792",,武汉市洪山区马湖村保利 心语旁 Mahu viallage  Hongsan district  Wuhan,销售：;服务：027-87771027,430000,湖北省,420000,武汉市,420100,洪山区,420111,,,,,,,,,销售：;服务：027-87771027,武汉市,21410,,027-87771027,027-87771027,,,,,,027-87771027,2020-11-09 15:01:59,2020-11-09 15:01:59,A18655,
74,,娄底市宇程汽车销售有限公司,"111.99105542242702,27.705326458455072",,娄底市娄星区经济园区大石山路1号No. 1 Dashisan Rd  Economy Zone  Louxing district  Loudi,销售：0738-8937788;服务：0738-8935559,417000,湖南省,430000,娄底市,431300,娄星区,431302,,0738-8937788,,,,,,,销售：0738-8937788;服务：0738-8935559,娄底市,31540,,0738-8937788,0738-8937788,,,,,,0738-8935559,2020-11-09 15:01:59,2020-11-09 15:01:59,A20635,
75,,白银良志汽车销售服务有限公司,"104.13517696308976,36.523488326401086",,甘肃省白银市白银区银西工业园车辆检测站对面白银良志福特4S店,销售：0943-8318883;服务：0943-8318889,730900,甘肃省,620000,白银市,620400,白银区,620402,,0943-8318883,,,,,,,销售：0943-8318883;服务：0943-8318889,白银市,50560,,0943-8318883,0943-8318883,,,,,,0943-8318889,2020-11-09 15:01:59,2020-11-09 15:01:59,A23219,
76,,湖南华达汽车销售服务有限公司,"114.00970971765422,22.53971934319701",,长沙市中南汽车世界F08 F08  Zhongnan Auto World  Changsha  Hunan,销售：;服务：0731-82878977,410100,广东省,440000,深圳市,440300,福田区,440304,,,,,,,,,销售：;服务：0731-82878977,深圳市,31520,,0731-82878977,0731-82878977,,,,,,0731-82878977,2020-11-09 15:01:59,2020-11-09 15:01:59,A19215,
77,,枣庄市镥誉汽车销售服务有限公司,"117.54887514131903,34.89377163978066",,枣庄市市中区建华西路151号No. 151  West Jianhua Rd  Zaozhuang,销售：0632-3393699;服务：0632-3066110,277100,山东省,370000,枣庄市,370400,市中区,370402,,0632-3393699,,,,,,,销售：0632-3393699;服务：0632-3066110,枣庄市,11380,,0632-3393699,0632-3393699,,,,,,0632-3066110,2020-11-09 15:01:59,2020-11-09 15:01:59,A21539,
78,,青州飞达汽车工贸有限公司Qingzhou Feida Auto Trade Co.  Ltd,"118.51944988458312,36.76125076498196",,青州市青肯路西段路东,销售：0536-6132777;服务：0536-6132771,262500,山东省,370000,潍坊市,370700,青州市,370781,,0536-6132777,,,,,,,销售：0536-6132777;服务：0536-6132771,潍坊市,11400,,0536-6132777,0536-6132777,,,,,,0536-6132771,2020-11-09 15:01:59,2020-11-09 15:01:59,A23015,
79,,巴彦淖尔市利丰泰迪汽车销售服务有限公司,"107.46423245408351,40.80574389810652",,内蒙古巴彦淖尔市临河区经济开发区东区Wuyuan Str. East of Economic Development Zone  Linhe Distr. Bayannaoer,销售：;服务：0478-8276862,015000,内蒙古自治区,150000,巴彦淖尔市,150800,临河区,150802,,,,,,,,,销售：;服务：0478-8276862,巴彦淖尔市,11950,,0478-8276862,0478-8276862,,,,,,0478-8276862,2020-11-09 15:01:59,2020-11-09 15:01:59,A20857,
80,,山西省吕梁市大昌汽车销售有限公司,"111.11662262961546,37.512776394530896",,山西省离石市离石区交口街办桥家塔Qiaojiata  Jiaokou Str. Lishi Disteict  Lishi  Shanxi Province,销售：;服务：0358-8498888,033000,山西省,140000,吕梁市,141100,离石区,141102,,,,,,,,,销售：;服务：0358-8498888,吕梁市,10980,,0358-8498888,0358-8498888,,,,,,0358-8498888,2020-11-09 15:01:59,2020-11-09 15:01:59,A17076,
81,,巴州龙跃汽车销售有限公司,"106.78612637637625,31.86165577678423",,新疆库尔勒神州汽车城 C区4号展厅No. 4 Showroom  Area C Shenzhou Auto City  Kuerlw  Xinjiang,销售：0996-2158555;服务：0996-22703936,841000,四川省,510000,巴中市,511900,巴州区,511902,,0996-2158555,,,,,,,销售：0996-2158555;服务：0996-22703936,巴中市,50640,,0996-2158555,0996-2158555,,,,,,0996-22703936,2020-11-09 15:01:59,2020-11-09 15:01:59,A22195,
82,,福建省亿海丰和汽车销售服务有限公司,"115.34078192685986,22.97636905619936",,福建安溪县西二环路亿海国际汽车城Yihai International Auto City  West 2nd ring Rd  Anxi  Fujian,销售：;服务：0595-26068800,362400,广东省,440000,汕尾市,441500,海丰县,441521,,,,,,,,,销售：;服务：0595-26068800,汕尾市,31480,,0595-26068800,0595-26068800,,,,,,0595-26068800,2020-11-09 15:01:59,2020-11-09 15:01:59,A23455,
83,,鞍山天广美诚汽车销售服务有限公司,"122.98241909881278,41.14080840557571",,辽宁省鞍山市铁西区千山西路59号No. 59 West Qianshan Rd  Tiexi district  Anshan  Liaoning,销售：;服务：0412-7138802,114000,辽宁省,210000,鞍山市,210300,铁西区,210303,,,,,,,,,销售：;服务：0412-7138802,鞍山市,11020,,0412-7138802,0412-7138802,,,,,,0412-7138802,2020-11-09 15:01:59,2020-11-09 15:01:59,A27115,
84,,龙口裕通汽车服务有限公司,"120.47544695016317,37.67083169491301",,山东省龙口市新嘉街道张郑汽车广场福特4S店Zhangzheng Automobile Plaza  Xinjia Street  Longkou City  Shandong Province,销售：0535-8556661;服务：0535-8550002,264000,山东省,370000,烟台市,370600,龙口市,370681,,0535-8556661,,,,,,,销售：0535-8556661;服务：0535-8550002,烟台市,11780,,0535-8556661,0535-8556661,,,,,,0535-8550002,2020-11-09 15:01:59,2020-11-09 15:01:59,A24275,
85,,东营华正汽车销售有限公司,"118.4416884022073,37.09901010542613",,山东省广饶县长安路北首,销售：0546-6880666;服务：0546-6660319,257300,山东省,370000,东营市,370500,广饶县,370523,,0546-6880666,,,,,,,销售：0546-6880666;服务：0546-6660319,东营市,11430,,0546-6880666,0546-6880666,,,,,,0546-6660319,2020-11-09 15:01:59,2020-11-09 15:01:59,A25615,
86,,沧州市众福汽车销售服务有限公司,"116.84006917272683,38.34689995627049",,沧州市迎宾大道与永济路交叉口北街200米200M of acrossroads of Yongji Rd& Yingbin Av  Cangzhou,销售：0317-5671766;服务：0317-5671708,610001,河北省,130000,沧州市,130900,运河区,130903,,0317-5671766,,,,,,,销售：0317-5671766;服务：0317-5671708,沧州市,10800,,0317-5671766,0317-5671766,,,,,,0317-5671708,2020-11-09 15:01:59,2020-11-09 15:01:59,A25695,
87,,重庆福兆星汽车营销有限公司,"106.45717421346399,29.567526593511356",,重庆市沙坪坝区梨树湾村腰子堡社杨梨路中段,销售：023-86968686;服务：023-88628703,400038,重庆市,500000,重庆市,500100,沙坪坝区,500106,,023-86968686,,,,,,,销售：023-86968686;服务：023-88628703,重庆市,50180,,023-86968686,023-86968686,,,,,,023-88628703,2020-11-09 15:01:59,2020-11-09 15:01:59,A19675,
88,,苏州南福汽车销售服务有限公司,"120.54107547247747,31.299608725240326",,苏州市吴中区木渎镇紫金路36号2幢（与新区金山路交汇口南200米）,销售：0512-80991000;服务：0512-80981722,215100,江苏省,320000,苏州市,320500,虎丘区,320505,,0512-80991000,,,,,,,销售：0512-80991000;服务：0512-80981722,苏州市,21820,,0512-80991000,0512-80991000,,,,,,0512-80981722,2020-11-09 15:01:59,2020-11-09 15:01:59,A27855,
89,,淮南市福久汽车销售服务有限公司,"117.08691616389288,32.67052737016976",,安徽省淮南市经济技术开发区国庆东路East Guoqing Rd  Economy development Zone  Huainan  Anhui,销售：0554-3311322;服务：0554-3311058,232008,安徽省,340000,淮南市,340400,大通区,340402,,0554-3311322,,,,,,,销售：0554-3311322;服务：0554-3311058,淮南市,21650,,0554-3311322,0554-3311322,,,,,,0554-3311058,2020-11-09 15:01:59,2020-11-09 15:01:59,A24436,
90,,慈溪市康顺汽车销售服务有限公司,"121.32222589156747,30.184568694050355",,浙江省慈溪市逍林镇新园村五星路6号No.6 Wuxing Road  Xinyuan Village  Xiaolin Town  Cixi City  Zhejiang Province,销售：0574-58585008;服务：0574-58585016,315321,浙江省,330000,宁波市,330200,慈溪市,330282,,0574-58585008,,,,,,,销售：0574-58585008;服务：0574-58585016,宁波市,21680,,0574-58585008,0574-58585008,,,,,,0574-58585016,2020-11-09 15:01:59,2020-11-09 15:01:59,A26117,
91,,莱州市康顺捷汽车销售服务有限公司,"119.9153429152452,37.15656980189464",,山东省莱州市虎头崖镇寅祥门北700米700 meters north of Yinxiang Gate  Hutouya Town  Laizhou City  Shandong Province,销售：0535-2599777;服务：0535-2599666,266400,山东省,370000,烟台市,370600,莱州市,370683,,0535-2599777,,,,,,,销售：0535-2599777;服务：0535-2599666,烟台市,11880,,0535-2599777,0535-2599777,,,,,,0535-2599666,2020-11-09 15:01:59,2020-11-09 15:01:59,A26335,
92,,包头市泰迪汽车销售服务有限公司,"109.95452738033069,40.634606492969745",,包头市滨河新区210国道东机场高速北,销售：;服务：TBD,000000,内蒙古自治区,150000,包头市,150200,九原区,150207,,,,,,,,,销售：;服务：TBD,包头市,11960,,TBD,TBD,,,,,,TBD,2020-11-09 15:01:59,2020-11-09 15:01:59,A25635,
93,,葫芦岛庞大亚航汽车销售服务有限公司,"120.8109918960317,40.74535580871288",,TBD,销售：;服务：TBD,000000,辽宁省,210000,葫芦岛市,211400,连山区,211402,,,,,,,,,销售：;服务：TBD,葫芦岛市,11240,,TBD,TBD,,,,,,TBD,2020-11-09 15:01:59,2020-11-09 15:01:59,A25877,
94,,大连禾丰汽车销售服务有限公司,"121.45147207043688,38.85903481810717",,大连旅顺口区龙王塘镇旅顺南路浩川园8号No. 8  Haochuan Garden  South Lushun Road  Longwangtang Town  Lushunkou District  Dalian,销售：;服务：TBD,116000,辽宁省,210000,大连市,210200,旅顺口区,210212,,,,,,,,,销售：;服务：TBD,大连市,11260,,TBD,TBD,,,,,,TBD,2020-11-09 15:01:59,2020-11-09 15:01:59,A26115,
95,,乌兰浩特市利丰泰迪汽车销售服务有限公司,"122.02689341282218,46.111060460936194",,TBD,销售：0482-8263033;服务：0482-8263033,137400,内蒙古自治区,150000,兴安盟,152200,乌兰浩特市,152201,,0482-8263033,,,,,,,销售：0482-8263033;服务：0482-8263033,兴安盟,11980,,0482-8263033,0482-8263033,,,,,,0482-8263033,2020-11-09 15:01:59,2020-11-09 15:01:59,A26375,
96,,锦州福阳路达汽车销售服务有限公司,"121.18115618000769,41.08710679348601",,锦州市松山新区锦娘路173号No. 173  Jingliang Rd  Songshan district  Jinzhou,销售：;服务：TBD,121000,辽宁省,210000,锦州市,210700,太和区,210711,,,,,,,,,销售：;服务：TBD,锦州市,11300,,TBD,TBD,,,,,,TBD,2020-11-09 15:01:59,2020-11-09 15:01:59,A26395,
97,,沈阳庞大亚航汽车销售服务有限公司,"123.24089718377424,41.73833250784786",,沈阳市经济技术开发区沈郊西路183号,销售：;服务：024-31080118,110141,辽宁省,210000,沈阳市,210100,铁西区,210106,,,,,,,,,销售：;服务：024-31080118,沈阳市,11030,,024-31080118,024-31080118,,,,,,024-31080118,2020-11-09 15:01:59,2020-11-09 15:01:59,A27315,
98,,杭州元通元福汽车有限公司,"120.30331516497154,30.34432267738172",,杭州市余杭区乔司街道杭海路1605号No. 1605 Hanghai Rd  Qiaosi Rd  Yuhang district  Hangzhou,销售：;服务：0571-86199906,311101,浙江省,330000,杭州市,330100,余杭区,330110,,,,,,,,,销售：;服务：0571-86199906,杭州市,21030,,0571-86199906,0571-86199906,,,,,,0571-86199906,2020-11-09 15:01:59,2020-11-09 15:01:59,A19055,
99,,扬州市江都区福联汽车销售服务有限公司,"119.62314253533549,32.441304827410775",,扬州市江都区黄海南路国际汽车城International Automobile City  South Huanghai Road  Jiangdu District  Yangzhou City,销售：0514-85310777;服务：0514-85336522,225202,江苏省,320000,扬州市,321000,江都区,321012,,0514-85310777,,,,,,,销售：0514-85310777;服务：0514-85336522,扬州市,21140,,0514-85310777,0514-85310777,,,,,,0514-85336522,2020-11-09 15:01:59,2020-11-09 15:01:59,A19135,
100,,长兴万国汽车有限公司,"119.96323376082144,30.9997408100707",,湖州市长兴县图影大道1118号No. 1118 Tuying Avenue  Changxing County  Huzhou City,销售：0572-6665858;服务：0572-6669899,313100,浙江省,330000,湖州市,330500,长兴县,330522,,0572-6665858,,,,,,,销售：0572-6665858;服务：0572-6669899,湖州市,21050,,0572-6665858,0572-6665858,,,,,,0572-6669899,2020-11-09 15:01:59,2020-11-09 15:01:59,A20298,
101,,上海九华特联汽车销售有限公司,"121.25631442776655,31.392898524808952",,上海市青浦区徐泾镇华徐公路988号,销售：021-59880900-816;服务：021-59882393,201702,上海市,310000,上海市,310100,嘉定区,310114,,021-59880900-816,,,,,,,销售：021-59880900-816;服务：021-59882393,上海市,21230,,021-59880900-816,021-59880900-816,,,,,,021-59882393,2020-11-09 15:01:59,2020-11-09 15:01:59,A20755,
102,,淮北市良宇汽车销售服务有限公司,"116.81567676321275,33.93441940235852",,淮北市相山区汽车城内骏驰路南,销售：0561-3892888;服务：0561-3868080,235000,安徽省,340000,淮北市,340600,相山区,340603,,0561-3892888,,,,,,,销售：0561-3892888;服务：0561-3868080,淮北市,21200,,0561-3892888,0561-3892888,,,,,,0561-3868080,2020-11-09 15:01:59,2020-11-09 15:01:59,A25835,
103,,宿州市福誉通汽车销售服务有限公司,"116.98954351293523,33.61311670295934",,宿州市经济开发区西昌南路东侧白马商城东向南300米South Xichang Rd  Economy Development Zone  Suzhou,销售：0557-3332255;服务：0557-3331530,234000,安徽省,340000,宿州市,341300,埇桥区,341302,,0557-3332255,,,,,,,销售：0557-3332255;服务：0557-3331530,宿州市,21690,,0557-3332255,0557-3332255,,,,,,0557-3331530,2020-11-09 15:01:59,2020-11-09 15:01:59,A27197,
104,,永州腾飞湘福汽车销售服务有限公司,"111.6518752833378,26.300693726721992",,湖南省永州市零陵区潇湘汽车城Xiaoxiang Automobile City  Lingling District  Yongzhou City  Hunan Province,销售：0746-6316016;服务：0746-6316018,425000,湖南省,430000,永州市,431100,零陵区,431102,,0746-6316016,,,,,,,销售：0746-6316016;服务：0746-6316018,永州市,31580,,0746-6316016,0746-6316016,,,,,,0746-6316018,2020-11-09 15:01:59,2020-11-09 15:01:59,A22675,
